@relation radar1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute f65 numeric
@attribute f66 numeric
@attribute f67 {Dog,Human}

@data
0.081944,0.003889,0.007819,0.000748,0.006386,0.000531,0.003872,0.000461,0.010665,0.009081,0.012517,0,0.050866,0.073791,0.755253,0.833333,0.713754,0.364765,0.062867,0.018634,0.021352,0.000488,0.010194,0.064516,0.034188,0,0.005425,0.002273,0.044649,0.015267,0.008621,0.000387,0.004491,0.032258,0.084906,0,0.002471,0.002018,0.034188,0.017544,0.01087,0.000339,0.004903,0.108527,0,0,0.004282,0.001733,0.011524,0.012346,0,0.000218,0.00274,0,0,0.003928,0,0.000742,0.431325,0.016967,0.003945,0.001605,0.003976,0.004751,0.002157,0.006352,Dog
0.017698,0.001095,0.027532,0.003128,0.009487,0.000905,0.009884,0.001004,0.729546,0.636229,0.2698,0.740446,0.466158,0.395311,0.361473,0.133333,0.138262,0.81709,0.022914,0.018634,0.035587,0.001311,0.033373,0.430108,0.051282,0.04465,0.040426,0.000952,0.015592,0.038168,0.008621,0.002056,0.024483,0.268817,0.122642,0.056235,0.014306,0.000891,0.021368,0.04386,0.01087,0.001798,0.02728,0.465116,0.118812,0.051013,0.011775,0.000954,0.002561,0.012346,0,0.000153,0.004416,0,0,0.014241,0,0.000183,0.193848,0.771947,0.003404,0.002048,0.000299,0.000247,0.000075,0.001251,Dog
0.322383,0.08121,0.18841,0.049034,0.219675,0.059252,0.186946,0.051262,0.318271,0.421928,0.531801,0.270428,0.385363,0.582786,0.111672,0.366667,0.116699,0,0.296122,0.161491,0.192171,0.004695,0.114328,0.064516,0.230769,0.099916,0.130398,0.080473,0.301914,0.19084,0.185345,0.004211,0.131277,0.010753,0.301887,0.115126,0.127852,0.080131,0.293162,0.192982,0.184783,0.004748,0.137051,0.27907,0.29703,0.112817,0.12643,0.079258,0.226633,0.148148,0.146341,0.003465,0.120512,0.262712,0.214286,0.091139,0.100128,0.074448,0.05565,0.297774,0.040635,0.065023,0.193353,0.07235,0.05261,0.022202,Dog
0.030286,0.001983,0.025967,0.002913,0.011711,0.001238,0.015951,0.001566,0.487497,0.445552,0.380508,0.535737,0.48087,0.389395,0.476537,0.233333,0.222585,0.798592,0.032902,0.037267,0.035587,0.002255,0.037234,0.311828,0.042735,0.042782,0.031186,0.001587,0.023388,0.030534,0.021552,0.001569,0.028107,0.27957,0.103774,0.031526,0.021745,0.001466,0.018803,0.026316,0.016304,0.000862,0.019356,0.472868,0,0.020529,0.01413,0.001326,0.012804,0.024691,0.00813,0.000562,0.009651,0.347458,0,0.020713,0.007046,0.000937,0,0.458294,0.004244,0.003069,0.001864,0.000498,0.000354,0.001866,Dog
0.032722,0.002387,0.033438,0.003979,0.021272,0.002026,0.01353,0.001572,0.470539,0.298582,0.382975,0.537032,0.395689,0.380372,0.214478,0.166667,0.101405,0.432109,0.052291,0.055901,0.064057,0.003785,0.032723,0.139785,0.094017,0.074339,0.065304,0.001974,0.034018,0.053435,0.025862,0.001911,0.026789,0.107527,0.141509,0.063785,0.030043,0.001732,0.025641,0.061404,0.016304,0.002947,0.022447,0.356589,0.128713,0.061971,0.016304,0.001518,0.008963,0.012346,0.00813,0.000293,0.005398,0,0,0.012658,0.00813,0.000804,0.049706,0.533682,0.003171,0.002899,0.002943,0.000734,0.000291,0.003498,Dog
0.007574,0.0005,0.011071,0.001092,0.009495,0.000801,0.005309,0.000632,0.487567,0.257157,0.082168,0.569081,0.693025,0.177594,0.178712,0.033333,0.050122,0.663543,0.011751,0.024845,0.024911,0.001492,0.016311,0.236559,0.059829,0.092608,0.040426,0.000485,0.009922,0.045802,0.008621,0.002262,0.015605,0.236559,0.141509,0.110596,0.020505,0.000491,0.013675,0.035088,0.01087,0.000939,0.011828,0.449612,0,0.070738,0.0157,0.000551,0,0,0,0,0,0,0,0,0,0,0.588411,0.595457,0.001789,0.001018,0.000187,0.000323,0,0.000893,Dog
0.209136,0.031495,0.063027,0.0092,0.127331,0.021472,0.05876,0.0108,0.671048,0.547028,0.562377,0.649224,0.56418,0.585787,0.313912,0.4,0.222806,0.265965,0.199765,0.118012,0.113879,0.001727,0.1168,0.247312,0.179487,0.068629,0.072768,0.029868,0.183558,0.122137,0.103448,0.001868,0.117007,0.204301,0.235849,0.068976,0.06824,0.029423,0.179487,0.140351,0.097826,0.00427,0.125874,0.403101,0.227723,0.075669,0.063587,0.028859,0.15493,0.111111,0.097561,0.00336,0.122679,0.440678,0.166667,0.064082,0.063415,0.025902,0.014609,0.575568,0.028946,0.032101,0.047846,0.049034,0.016748,0.004088,Dog
0.109905,0.019438,0.091636,0.015765,0.083792,0.016862,0.131111,0.021406,1,1,0.370095,1,1,0.683645,0.516852,0.233333,0.238002,0.872173,0.151586,0.291925,0.124555,0.048062,0.148542,0.516129,0.213675,0.24707,0.108189,0.017529,0.12686,0.221374,0.116379,0.032182,0.154616,0.408602,0.245283,0.18596,0.103577,0.017079,0.124786,0.157895,0.125,0.028077,0.169351,0.573643,0.237624,0.128119,0.108333,0.016714,0.09475,0.185185,0.073171,0.027383,0.163736,0.618644,0.25,0.155351,0.063415,0.014244,0.35102,1,0.051937,0.035873,0.00638,0.004273,0.001402,0.005381,Dog
0.209737,0.051265,0.189011,0.049293,0.174173,0.045348,0.199573,0.051102,0.078505,0.145652,0.109925,0.411461,0.126461,0.06601,0.121985,0.233333,0.086995,0.151481,0.326087,0.372671,0.245552,0.084242,0.237194,0.989247,0.350427,0.311844,0.212913,0.038804,0.253721,0.312977,0.193966,0.052783,0.188098,0.967742,0.254717,0.260089,0.170529,0.037553,0.18547,0.219298,0.163043,0.020789,0.103962,0.968992,0.227723,0.178328,0.141304,0.035828,0.133163,0.209877,0.097561,0.022037,0.063343,0.542373,0.214286,0.176064,0.084553,0.032622,0.067175,0.093745,0.054186,0.036549,0.019463,0.045817,0.027978,0.084758,Dog
0.008814,0.000365,0.002112,0.000191,0.003171,0.000272,0.002715,0.000304,0.297084,0.212233,0.085505,0.289699,0.309623,0.114305,0.229491,0.1,0.084975,0.608449,0.018214,0.018634,0.02847,0.001248,0.014093,0.107527,0.042735,0.053459,0.036226,0.000269,0.003544,0.007634,0.00431,0.000213,0.003936,0.075269,0,0.027113,0.010925,0.000135,0.005128,0,0.01087,0,0,0,0,0.003109,0.012846,0.000169,0,0,0,0,0,0,0,0,0,0,0.236623,0.312649,0.000564,0.000228,0.001314,0.000378,0.000179,0.0009,Dog
0.022195,0.00159,0.018452,0.001944,0.01062,0.001228,0.018852,0.001856,0.689725,0.137924,0.031496,0.763324,0.509961,0.128455,0.387617,0.166667,0.160648,0.785291,0.017039,0.049689,0.007117,0.004447,0.024823,0.27957,0.076923,0.068249,0.008441,0.001044,0.014883,0.045802,0.00431,0.003296,0.024605,0.258065,0.132075,0.056235,0.008584,0.001039,0.019658,0.04386,0.01087,0.002693,0.024097,0.449612,0.09901,0.044438,0.01087,0.001089,0.006402,0.024691,0,0.000436,0.006911,0.483051,0,0.025316,0,0.000434,0.238452,0.711277,0.003768,0.002641,0.000387,0.000341,0.000354,0.002154,Dog
0.057181,0.003541,0.009936,0.000969,0.015741,0.001517,0.013469,0.001249,0.467593,0.414766,0.500796,0.477793,0.43803,0.550584,0.613139,0.433333,0.385856,0.645183,0.090482,0.055901,0.05694,0.002936,0.062057,0.16129,0.102564,0.031351,0.033826,0.002552,0.065911,0.045802,0.034483,0.003323,0.054949,0.150538,0.132075,0.024258,0.022277,0.002184,0.04188,0.04386,0.021739,0.001647,0.034321,0.387597,0.09901,0.019685,0.013458,0.001628,0.003841,0.012346,0,0.000134,0.004907,0,0,0.006701,0,0.000226,0.201669,0.504185,0.005526,0.004956,0.005578,0.001212,0.000623,0.002211,Dog
0.283761,0.071618,0.186563,0.048239,0.21359,0.05732,0.189532,0.052472,0.451145,0.417526,0.530255,0.41049,0.432985,0.555957,0.116961,0.3,0.102111,0.068746,0.273796,0.229814,0.199288,0.020906,0.127096,0.16129,0.290598,0.164281,0.151854,0.068037,0.244507,0.244275,0.176724,0.018729,0.125329,0.086022,0.320755,0.171229,0.136834,0.067357,0.205128,0.201754,0.13587,0.013257,0.118508,0.341085,0.257426,0.137499,0.1039,0.066123,0.172855,0.17284,0.113821,0.013464,0.118672,0.330508,0.238095,0.122687,0.08704,0.063662,0.036773,0.430498,0.054723,0.075575,0.162433,0.027376,0.028985,0.029639,Dog
0.031448,0.002346,0.027118,0.003071,0.019983,0.001984,0.016601,0.00174,0.486571,0.335022,0.235755,0.549146,0.516764,0.386665,0.304672,0.166667,0.132266,0.616093,0.044066,0.068323,0.039146,0.003644,0.034329,0.16129,0.119658,0.086518,0.040426,0.0017,0.034018,0.083969,0.017241,0.006275,0.030916,0.150538,0.179245,0.093986,0.021459,0.00156,0.035897,0.087719,0.01087,0.008002,0.033647,0.348837,0.158416,0.088271,0.01087,0.001489,0.003841,0.012346,0,0.000197,0.004008,0,0,0.012658,0,0.000222,0.142505,0.537491,0.004151,0.00376,0.004147,0.001178,0.000159,0.000679,Dog
0.016404,0.000808,0.008116,0.000778,0.00476,0.000446,0.005565,0.000643,0.252205,0.008301,0.00503,0.822211,0.050321,0.056871,0.352515,0.166667,0.148637,0.713688,0.011751,0.024845,0.007117,0.001624,0.01482,0.301075,0.059829,0.043889,0.008441,0.000306,0.004252,0.030534,0,0.001109,0.009173,0.27957,0.103774,0.041135,0.004292,0.000266,0.009402,0.017544,0.01087,0.00035,0.005461,0.472868,0,0.018138,0.01087,0.000348,0,0,0,0,0,0,0,0,0,0,0.588898,0.530478,0.002258,0.001112,0.000459,0.000243,0.000335,0.001439,Dog
0.145107,0.015282,0.043059,0.005501,0.052076,0.007274,0.059386,0.007315,0.717444,0.501594,0.510888,0.691971,0.485403,0.634544,0.683736,0.633333,0.540937,0.477322,0.153937,0.111801,0.060498,0.007318,0.098909,0.258065,0.162393,0.040182,0.026737,0.013483,0.133948,0.122137,0.051724,0.008127,0.100707,0.204301,0.226415,0.044418,0.024638,0.013059,0.128205,0.122807,0.048913,0.012391,0.111398,0.410853,0.217822,0.043294,0.023551,0.012618,0.075544,0.111111,0.01626,0.007921,0.094177,0.440678,0.178571,0.044579,0.007829,0.009754,0.286017,0.695869,0.024952,0.024815,0.021482,0.004995,0.002181,0.003184,Dog
0.046262,0.004695,0.035458,0.004285,0.030329,0.003981,0.045057,0.004668,0.987539,0.978632,0.296957,0.958281,0.944359,0.824781,0.53988,0.2,0.229778,1,0.052291,0.080745,0.049822,0.008504,0.071754,0.494624,0.08547,0.087127,0.047027,0.003957,0.046067,0.076336,0.043103,0.005984,0.072201,0.483871,0.150943,0.076621,0.043532,0.003851,0.04359,0.070175,0.032609,0.004541,0.070524,0.627907,0.148515,0.062848,0.03028,0.003693,0.025608,0.061728,0,0.003521,0.049562,0.550847,0.119048,0.056962,0,0.002721,0.09238,0.979115,0.016003,0.007939,0.00088,0.000837,0.000607,0.001568,Dog
0.114138,0.012869,0.036166,0.004394,0.069049,0.009209,0.045676,0.006345,0.472654,0.470631,0.482556,0.490257,0.437094,0.618412,0.24764,0.333333,0.168495,0.242964,0.125734,0.080745,0.078292,0.002795,0.058311,0.107527,0.136752,0.057374,0.055827,0.011027,0.125443,0.10687,0.077586,0.004718,0.068543,0.107527,0.216981,0.070796,0.057701,0.01084,0.101709,0.122807,0.054348,0.008632,0.066248,0.348837,0.207921,0.076373,0.039251,0.010078,0.067862,0.135802,0.01626,0.013118,0.063425,0.372881,0.202381,0.089512,0.011743,0.00785,0.077877,0.487456,0.010954,0.013836,0.025355,0.005206,0.006494,0.007194,Dog
0.046662,0.002918,0.027883,0.003177,0.016291,0.001517,0.011529,0.001236,0.243375,0.198692,0.196938,0.216542,0.189201,0.200348,0.349797,0.333333,0.21373,0.40399,0.091069,0.062112,0.071174,0.002046,0.038776,0.107527,0.08547,0.045629,0.050694,0.00214,0.063076,0.053435,0.043103,0.002133,0.028038,0.086022,0.150943,0.036821,0.032904,0.001723,0.030769,0.026316,0.021739,0.000594,0.010619,0.325581,0,0.014381,0.0157,0.001047,0.00128,0.012346,0,0.000057,0,0,0,0.008137,0,0.000063,0.162921,0.241968,0.003042,0.002423,0.00379,0.003204,0.001247,0.003517,Dog
0.0145,0.000783,0.005007,0.000466,0.006048,0.000573,0.006982,0.000707,0.297265,0.297001,0.193698,0.36112,0.266715,0.238619,0.326699,0.133333,0.127064,0.741723,0.017626,0.006211,0.035587,0.000615,0.018541,0.344086,0.034188,0.030948,0.040426,0.000347,0.009213,0.022901,0.008621,0.000723,0.010681,0.236559,0.09434,0.039248,0.014306,0.000287,0.006838,0.008772,0.01087,0.000385,0.001348,0.426357,0,0.011563,0.011775,0.000249,0,0,0,0,0,0,0,0,0,0,0.084858,0.269197,0.002389,0.0007,0.000301,0.000414,0.000353,0.00173,Dog
0.234537,0.059337,0.150499,0.033967,0.173271,0.047374,0.219397,0.051417,0.294668,0.36693,0.440084,0.267388,0.339327,0.434385,0.112013,0.3,0.100019,0.060575,0.244418,0.223602,0.177936,0.016582,0.089352,0.086022,0.264957,0.160065,0.135548,0.05897,0.211906,0.198473,0.142241,0.01006,0.08668,0.010753,0.301887,0.139867,0.110578,0.058327,0.181197,0.166667,0.125,0.011511,0.08507,0.286822,0.227723,0.113222,0.095588,0.057309,0.130602,0.148148,0.073171,0.011897,0.082277,0.279661,0.214286,0.105161,0.055954,0.054546,0.120122,0.270575,0.032359,0.051919,0.163203,0.058946,0.015274,0.00688,Dog
0.024712,0.001201,0.020235,0.002164,0.006665,0.000539,0.003263,0.000458,0.287306,0.231367,0.218833,0.456339,0.202284,0.260154,0.356617,0.233333,0.176725,0.579721,0.039365,0.018634,0.039146,0.000229,0.025065,0.172043,0.059829,0.027834,0.034266,0.000726,0.015592,0.022901,0.012931,0.000576,0.010629,0.16129,0.09434,0.025349,0.014306,0.000461,0.011966,0.008772,0.01087,0.00005,0.00474,0.356589,0,0.006183,0.00942,0.000385,0,0,0,0,0,0,0,0,0,0,0.163145,0.240095,0.001987,0.00141,0.001736,0.001027,0.000307,0.001508,Dog
0.164916,0.026281,0.171767,0.042097,0.075032,0.014949,0.126265,0.025528,0.7704,0.52579,0.531266,0.910619,0.512317,0.516844,1,0.533333,0.659396,0.987669,0.495887,0.596273,0.163701,0.222146,0.598935,1,0.239316,0.262516,0.086628,0.025017,0.399008,0.580153,0.12931,0.183691,0.569965,1,0.311321,0.256691,0.0701,0.023194,0.307692,0.517544,0.076087,0.177931,0.490647,0.976744,0.287129,0.228537,0.041214,0.020592,0.137004,0.234568,0.03252,0.037469,0.273452,1,0.178571,0.108228,0.017615,0.011945,0.264916,0.732089,0.089606,0.024998,0.011592,0.013325,0.010239,0.009923,Dog
0.039472,0.004463,0.041995,0.005325,0.044538,0.005413,0.038889,0.004559,0.415156,0.344016,0.194144,0.395647,0.471653,0.305493,0.084681,0.066667,0.033386,0.338223,0.052879,0.068323,0.071174,0.002317,0.027219,0.064516,0.119658,0.138282,0.095869,0.003545,0.048193,0.083969,0.060345,0.00382,0.027674,0,0.179245,0.146837,0.084979,0.003455,0.038462,0.070175,0.054348,0.00524,0.029674,0.271318,0.148515,0.110187,0.070652,0.003171,0.020487,0.061728,0,0.005081,0.020406,0.288136,0.130952,0.094937,0,0.002372,0.234231,0.38654,0.004095,0.005465,0.011879,0.002033,0.001261,0.000658,Dog
0.034281,0.004159,0.040877,0.005141,0.044833,0.005588,0.042479,0.005587,0.281786,0.082514,0.111206,0.408238,0.388951,0.175914,0.123813,0.033333,0.035757,0.517098,0.115746,0.180124,0.153025,0.019645,0.083185,0.903226,0.136752,0.366653,0.225233,0.003249,0.065911,0.114504,0.094828,0.00341,0.044476,0.83871,0.169811,0.232908,0.144492,0.002567,0.052991,0.078947,0.076087,0.003331,0.036459,0.883721,0.118812,0.149637,0.109903,0.002184,0.007682,0.012346,0.01626,0.00029,0.002372,0,0,0.022785,0.023487,0.000522,0.291893,0.430617,0.00688,0.002506,0.004138,0.005082,0.003646,0.003367,Dog
0.015411,0.000732,0.019784,0.002108,0.003755,0.00037,0.005395,0.000636,0.203028,0.274022,0.25339,0.243369,0.276045,0.293444,0.378507,0.166667,0.15753,0.766707,0.014689,0.018634,0.017794,0.001072,0.024007,0.494624,0.042735,0.037799,0.019103,0.000231,0.000709,0,0.00431,0,0.004404,0.462366,0,0.010935,0.008584,0.000126,0.003419,0,0.01087,0.000057,0,0,0,0.000605,0.01087,0.000191,0,0,0,0,0,0,0,0,0,0,0.439423,0.169653,0.002168,0.000605,0.00068,0.000245,0.000291,0.001615,Dog
0.324045,0.072686,0.146207,0.032426,0.199357,0.048552,0.15062,0.036297,0.577512,0.458554,0.523754,0.55975,0.48906,0.503159,0.252921,0.433333,0.204598,0.145519,0.318449,0.198758,0.16726,0.010594,0.163362,0.236559,0.290598,0.105504,0.102029,0.068668,0.278526,0.21374,0.142241,0.009304,0.159245,0.225806,0.301887,0.112195,0.088698,0.067847,0.264103,0.184211,0.152174,0.006545,0.161868,0.44186,0.237624,0.093943,0.094203,0.067047,0.233035,0.185185,0.138211,0.00851,0.155312,0.423729,0.238095,0.100521,0.085559,0.063738,0.090349,0.591765,0.059094,0.073755,0.110234,0.085088,0.037327,0.031119,Dog
0.051358,0.003749,0.02266,0.002474,0.023228,0.002358,0.018867,0.001991,0.339486,0.33777,0.342206,0.442427,0.375143,0.413269,0.365013,0.3,0.206958,0.478362,0.084019,0.099379,0.060498,0.004567,0.043759,0.107527,0.145299,0.075744,0.045862,0.002833,0.05528,0.083969,0.025862,0.004361,0.038806,0.096774,0.188679,0.061462,0.021964,0.002439,0.046154,0.061404,0.032609,0.002465,0.03223,0.348837,0.09901,0.040392,0.024936,0.002122,0.012804,0.024691,0.00813,0.000412,0.008301,0.262712,0,0.017527,0.006217,0.000702,0.15035,0.320366,0.004563,0.004577,0.006635,0.001287,0.000602,0.00326,Dog
0.023377,0.001019,0.022083,0.002399,0.002753,0.000256,0.003373,0.00056,0.025128,0.024428,0.030668,0.255359,0.039385,0.051847,0.408837,0.266667,0.211088,0.609772,0.014689,0,0.014235,0,0.00251,0.258065,0.008547,0.010395,0.01155,0.000373,0.008505,0.007634,0,0.000114,0,0.258065,0.066038,0.010935,0.002682,0.000341,0.010256,0.017544,0.01087,0.000207,0.002858,0.465116,0,0.011563,0.008832,0.000358,0,0,0,0,0,0,0,0,0,0,0.779041,0.039699,0.001735,0.000416,0.000907,0.000927,0.000701,0.002413,Dog
0.007761,0.000353,0.0115,0.001138,0.001963,0.000258,0.006037,0.000517,0.163351,0.096928,0.08331,0.226354,0.185869,0.131027,0.256712,0.1,0.093194,0.67138,0.012338,0.055901,0.010676,0.004362,0.010207,0.064516,0.08547,0.100438,0.015226,0.000195,0.007087,0.030534,0,0.001579,0.00671,0.053763,0.113208,0.056235,0.005853,0.000159,0.005128,0.017544,0.005435,0.000462,0.002835,0.255814,0,0.025652,0.006423,0.000114,0,0,0,0,0,0,0,0,0,0,0.424238,0.2719,0.000846,0.000617,0.001302,0.000181,0.000072,0.00045,Dog
0.030051,0.001352,0.014894,0.001521,0.003303,0.000307,0.003935,0.000475,0.580061,0.414477,0.142906,0.501506,0.231617,0.211181,0.611676,0.333333,0.329693,0.816782,0.018801,0.018634,0.007117,0.001087,0.023256,0.301075,0.034188,0.018225,0.004492,0.000459,0.004961,0.007634,0,0.000411,0.01075,0.27957,0,0.007699,0.001907,0.000342,0.008547,0.017544,0,0.000365,0.013849,0.48062,0,0.008745,0,0.000388,0.002561,0.012346,0,0.000108,0.004907,0,0,0.008137,0,0.000146,0.168953,0.544694,0.003813,0.001647,0.001051,0.001233,0.000579,0.001031,Dog
0.270712,0.041109,0.11682,0.022779,0.07715,0.015298,0.126086,0.022089,0.635938,0.310298,0.311337,0.599895,0.338608,0.385244,0.967492,1,1,0.421564,0.233255,0.142857,0.035587,0.02163,0.147217,0.322581,0.188034,0.029739,0.008815,0.036918,0.206237,0.152672,0.034483,0.017874,0.14123,0.247312,0.264151,0.034251,0.010391,0.036304,0.209402,0.175439,0.043478,0.021184,0.158313,0.44186,0.267327,0.04057,0.014874,0.035831,0.189501,0.209877,0.04878,0.024275,0.194079,0.457627,0.27381,0.056962,0.016688,0.032702,0.174193,0.661168,0.062068,0.066001,0.053235,0.03023,0.002669,0.005516,Dog
0.141353,0.023503,0.092232,0.015918,0.068953,0.014438,0.132475,0.022147,0.97103,0.913472,0.225978,0.896201,0.882734,0.368238,0.80129,0.466667,0.502824,0.847083,0.17215,0.192547,0.106762,0.027251,0.182769,0.537634,0.222222,0.095653,0.061427,0.023398,0.138909,0.160305,0.077586,0.024126,0.172267,0.44086,0.273585,0.078886,0.04643,0.022822,0.123932,0.140351,0.086957,0.019303,0.169374,0.573643,0.227723,0.066354,0.051383,0.02224,0.102433,0.148148,0.04878,0.01778,0.165781,0.618644,0.214286,0.075949,0.028825,0.020562,0.101479,0.993867,0.057871,0.046442,0.011473,0.006491,0.001024,0.002315,Dog
0.082164,0.015534,0.183199,0.046807,0.071299,0.015177,0.136909,0.031486,0.788247,0.761096,0.438387,0.778188,0.870426,0.581598,0.41768,0.166667,0.170934,0.846615,0.116921,0.391304,0.085409,0.07823,0.097367,0.44086,0.307692,0.403192,0.086628,0.010347,0.107725,0.419847,0.073276,0.077427,0.100968,0.397849,0.273585,0.426191,0.077253,0.01009,0.090598,0.280702,0.070652,0.042562,0.093133,0.55814,0.207921,0.281137,0.070652,0.009525,0.058899,0.123457,0.04878,0.012785,0.070009,0.601695,0.142857,0.126582,0.04878,0.007622,0.526922,0.692635,0.028713,0.017996,0.005468,0.005573,0.003057,0.021116,Dog
0.159532,0.019263,0.047526,0.006266,0.091779,0.012804,0.034744,0.006236,0.489374,0.47016,0.579889,0.580866,0.441381,0.61837,0.251137,0.4,0.192481,0.17526,0.182139,0.099379,0.106762,0.002131,0.081235,0.150538,0.162393,0.058353,0.068147,0.017728,0.175762,0.122137,0.103448,0.003295,0.089038,0.150538,0.226415,0.068976,0.06824,0.01738,0.17094,0.140351,0.108696,0.006734,0.098641,0.372093,0.217822,0.075669,0.070652,0.016824,0.162612,0.111111,0.097561,0.005815,0.108162,0.389831,0.190476,0.064082,0.063415,0.014239,0.07955,0.576051,0.01419,0.01798,0.034146,0.0193,0.011727,0.008766,Dog
0.101936,0.012394,0.065051,0.009615,0.050499,0.007937,0.076731,0.010385,0.628574,0.252518,0.34798,0.746494,0.286185,0.354342,0.582959,0.4,0.352772,0.654713,0.125147,0.136646,0.071174,0.01619,0.0866,0.827957,0.128205,0.078906,0.045047,0.008791,0.087881,0.114504,0.051724,0.008882,0.058781,0.333333,0.169811,0.064729,0.034764,0.008248,0.082051,0.096491,0.043478,0.00855,0.057976,0.48062,0.168317,0.051013,0.028261,0.00794,0.042254,0.08642,0,0.005716,0.045596,0.457627,0.142857,0.049842,0,0.005943,0.128312,0.482764,0.021148,0.01424,0.00683,0.009774,0.006583,0.009974,Dog
0.261165,0.061201,0.132002,0.027566,0.207266,0.051429,0.15235,0.038002,0.569343,0.49077,0.458873,0.538689,0.568584,0.558462,0.128675,0.266667,0.098308,0.123999,0.254994,0.248447,0.192171,0.022275,0.134423,0.215054,0.290598,0.193091,0.155931,0.052176,0.217576,0.198473,0.163793,0.0131,0.127809,0.16129,0.330189,0.152499,0.135193,0.051461,0.199145,0.175439,0.163043,0.012456,0.130336,0.372093,0.277228,0.129912,0.132473,0.050634,0.15621,0.17284,0.113821,0.009818,0.120062,0.364407,0.238095,0.132911,0.09248,0.047385,0.004707,0.516121,0.061086,0.075371,0.084441,0.056937,0.045533,0.00955,Dog
0.008453,0.00088,0.006427,0.000606,0.015596,0.001574,0.016155,0.001464,0.539101,0.208955,0.051561,0.826448,0.175303,0.10029,0.175706,0,0.039635,0.762661,0.014689,0.074534,0.014235,0.006431,0.02244,0.365591,0.136752,0.22963,0.028876,0.000516,0.010631,0.083969,0.008621,0.005779,0.021466,0.354839,0.141509,0.226113,0.023605,0.000492,0.010256,0.026316,0.01087,0.001037,0.010364,0.496124,0,0.070738,0.017663,0.00046,0,0,0,0,0,0,0,0,0,0,0.644845,0.573405,0.003235,0.001406,0.000175,0.000147,0.00016,0.001256,Dog
0.0225,0.001358,0.005697,0.000534,0.010928,0.000997,0.008851,0.000834,0,0.033194,0.033235,0.344228,0.110708,0.04628,0.28682,0.166667,0.126158,0.579678,0.019976,0.024845,0.021352,0.001306,0.012806,0.225806,0.034188,0.043889,0.022657,0.000696,0.009922,0.015267,0.008621,0.000149,0.007335,0.225806,0.09434,0.026035,0.012876,0.000626,0.012821,0.026316,0.01087,0.000439,0.006181,0.44186,0,0.026904,0.01087,0.000666,0.005122,0.012346,0,0.000239,0,0,0,0.012658,0,0.000302,0.362294,0.113789,0.002293,0.00124,0.000699,0.000726,0.000372,0.003129,Dog
0.017147,0.000819,0.008631,0.000832,0.005511,0.000457,0.003468,0.000387,0.396218,0.36168,0.209091,0.478745,0.332002,0.297746,0.397008,0.166667,0.163861,0.804448,0.019976,0.018634,0.017794,0.001023,0.025536,0.483871,0.051282,0.037799,0.019103,0.000357,0.006378,0.015267,0.008621,0.000287,0.011323,0.483871,0.075472,0.026035,0.012876,0.000237,0.007692,0.008772,0.01087,0.000037,0.004229,0.496124,0,0.009371,0.01087,0.00025,0,0,0,0,0,0,0,0,0,0,0.352013,0.404553,0.002792,0.000858,0.000583,0.000196,0.000307,0.001432,Dog
0,0,0.014188,0.001439,0.00348,0.000327,0.004324,0.000452,0.482217,0.300128,0.172568,0.562823,0.394652,0.258836,0.208535,0,0.047564,0.857532,0.003525,0.024845,0.007117,0.001871,0.015393,0.376344,0.051282,0.120013,0.017326,0.000087,0,0.022901,0,0.000916,0.00867,0.365591,0.084906,0.090211,0.009657,0.000091,0.006838,0.017544,0.01087,0.000304,0.006065,0.542636,0,0.051013,0.017663,0.000218,0,0,0,0,0,0,0,0,0,0,0.359337,0.437915,0.000974,0,0,0.00001,0.000094,0.000648,Dog
